6.376615,69.010164,6.376615,69.010164,13.762364,59.076784,13.762364,59.076784
6.376615,69.010164,5.915485,69.760934,13.762364,59.076784,13.762364,59.076784
6.376615,69.010164,5.461827,70.511705,13.762364,59.076784,13.762364,59.076784
6.376615,69.010164,5.016117,71.261867,13.762364,59.076784,13.762364,59.076784
6.376615,69.010164,4.578825,72.010823,13.762364,59.076784,13.762364,59.076784
6.376615,69.010164,4.150413,72.757979,13.762364,59.076784,13.762364,59.076784
6.376615,69.010164,3.731340,73.502752,13.762364,59.076784,13.762364,59.076784
6.376615,69.010164,3.322054,74.244564,13.762364,59.076784,13.762364,59.076784
6.376615,69.010164,2.923000,74.982843,13.762364,59.076784,13.762364,59.076784
6.376615,69.010164,2.534615,75.717024,13.762364,59.076784,13.762364,59.076784
6.376615,69.010164,2.157327,76.446548,13.762364,59.076784,13.762364,59.076784
6.376615,69.010164,1.791558,77.170857,13.762364,59.076784,13.762364,59.076784
6.376615,69.010164,1.437722,77.889404,13.762364,59.076784,13.762364,59.076784
6.376615,69.010164,1.096224,78.601641,13.762364,59.076784,13.762364,59.076784
6.376615,69.010164,0.767461,79.307026,13.762364,59.076784,13.762364,59.076784
6.376615,69.010164,0.451820,80.005022,13.762364,59.076784,13.762364,59.076784
6.376615,69.010164,0.149676,80.695094,13.762364,59.076784,13.762364,59.076784
6.376615,69.010164,-0.138603,81.376712,13.762364,59.076784,13.762364,59.076784
6.376615,69.010164,-0.412663,82.049348,13.762364,59.076784,13.762364,59.076784
6.376615,69.010164,-0.672161,82.712479,13.762364,59.076784,13.762364,59.076784
6.376615,69.010164,-0.916768,83.365585,13.762364,59.076784,13.762364,59.076784
6.376615,69.010164,-1.146167,84.008148,13.762364,59.076784,13.762364,59.076784
6.376615,69.010164,-1.360057,84.639656,13.762364,59.076784,13.762364,59.076784
6.376615,69.010164,-1.558152,85.259598,13.762364,59.076784,13.762364,59.076784
6.376615,69.010164,-1.740182,85.867470,13.762364,59.076784,13.762364,59.076784
6.376615,69.010164,-1.905895,86.462771,13.762364,59.076784,13.762364,59.076784
6.376615,69.010164,-2.055057,87.045004,13.762364,59.076784,13.762364,59.076784
6.376615,69.010164,-2.187453,87.613678,13.762364,59.076784,13.762364,59.076784
6.376615,69.010164,-2.302888,88.168306,13.762364,59.076784,13.762364,59.076784
6.376615,69.010164,-2.401190,88.708409,13.762364,59.076784,13.762364,59.076784
6.376615,69.010164,-2.482207,89.233513,13.762364,59.076784,13.762364,59.076784
6.376615,69.010164,-2.545812,89.743151,13.762364,59.076784,13.762364,59.076784
6.376615,69.010164,-2.591902,90.236865,13.762364,59.076784,13.762364,59.076784
6.376615,69.010164,-2.620397,90.714203,13.762364,59.076784,13.762364,59.076784
6.376615,69.010164,-2.631247,91.174725,13.762364,59.076784,13.762364,59.076784
6.376615,69.010164,-2.624424,91.618000,13.762364,59.076784,13.762364,59.076784
6.376615,69.010164,-2.599931,92.043606,13.762364,59.076784,13.762364,59.076784
6.376615,69.010164,-2.557797,92.451133,13.762364,59.076784,13.762364,59.076784
6.376615,69.010164,-2.498083,92.840187,13.762364,59.076784,13.762364,59.076784
6.376615,69.010164,-2.420875,93.210382,13.762364,59.076784,13.762364,59.076784
6.376615,69.010164,-2.326291,93.561349,13.762364,59.076784,13.762364,59.076784
6.376615,69.010164,-2.214478,93.892735,13.762364,59.076784,13.762364,59.076784
6.376615,69.010164,-2.085614,94.204201,13.762364,59.076784,13.762364,59.076784
6.376615,69.010164,-1.939906,94.495425,13.762364,59.076784,13.762364,59.076784
6.376615,69.010164,-1.777589,94.766105,13.762364,59.076784,13.762364,59.076784
6.376615,69.010164,-1.598930,95.015955,13.762364,59.076784,13.762364,59.076784
6.376615,69.010164,-1.404224,95.244710,13.762364,59.076784,13.762364,59.076784
6.376615,69.010164,-1.193794,95.452126,13.762364,59.076784,13.762364,59.076784
6.376615,69.010164,-0.967990,95.637978,13.762364,59.076784,13.762364,59.076784
6.376615,69.010164,-0.727190,95.802065,13.762364,59.076784,13.762364,59.076784
6.376615,69.010164,-0.471795,95.944207,13.762364,59.076784,13.762364,59.076784
6.376615,69.010164,-0.202233,96.064249,13.762364,59.076784,13.762364,59.076784
6.376615,69.010164,0.081048,96.162057,13.762364,59.076784,13.762364,59.076784
6.376615,69.010164,0.377577,96.237523,13.762364,59.076784,13.762364,59.076784
6.376615,69.010164,0.686863,96.290564,13.762364,59.076784,13.762364,59.076784
6.376615,69.010164,1.008398,96.321119,13.762364,59.076784,13.762364,59.076784
6.376615,69.010164,1.341658,96.329156,13.762364,59.076784,13.762364,59.076784
6.376615,69.010164,1.686104,96.314664,13.762364,59.076784,13.762364,59.076784
6.376615,69.010164,2.041186,96.277661,13.762364,59.076784,13.762364,59.076784
6.376615,69.010164,2.406341,96.218187,13.762364,59.076784,13.762364,59.076784
6.376615,69.010164,2.781001,96.136309,13.762364,59.076784,13.762364,59.076784
6.376615,69.010164,3.164589,96.032117,13.762364,59.076784,13.762364,59.076784
6.376615,69.010164,3.556526,95.905728,13.762364,59.076784,13.762364,59.076784
6.376615,69.010164,3.956229,95.757280,13.762364,59.076784,13.762364,59.076784
6.376615,69.010164,4.363115,95.586937,13.762364,59.076784,13.762364,59.076784
6.376615,69.010164,4.776604,95.394884,13.762364,59.076784,13.762364,59.076784
6.376615,69.010164,5.196117,95.181329,13.762364,59.076784,13.762364,59.076784
6.376615,69.010164,5.621083,94.946503,13.762364,59.076784,13.762364,59.076784
6.376615,69.010164,6.050934,94.690656,13.762364,59.076784,13.762364,59.076784
6.376615,69.010164,6.485115,94.414059,13.762364,59.076784,13.762364,59.076784
6.376615,69.010164,6.923076,94.117003,13.762364,59.076784,13.762364,59.076784
6.376615,69.010164,7.364281,93.799795,13.762364,59.076784,13.762364,59.076784
6.376615,69.010164,7.808206,93.462763,13.762364,59.076784,13.762364,59.076784
6.376615,69.010164,8.254339,93.106249,13.762364,59.076784,13.762364,59.076784
6.376615,69.010164,8.702182,92.730611,13.762364,59.076784,13.762364,59.076784
6.376615,69.010164,9.151253,92.336224,13.762364,59.076784,13.762364,59.076784
6.376615,69.010164,9.601085,91.923475,13.762364,59.076784,13.762364,59.076784
6.376615,69.010164,10.051228,91.492764,13.762364,59.076784,13.762364,59.076784
6.376615,69.010164,10.501246,91.044503,13.762364,59.076784,13.762364,59.076784
6.376615,69.010164,10.950722,90.579118,13.762364,59.076784,13.762364,59.076784
6.376615,69.010164,11.399255,90.097041,13.762364,59.076784,13.762364,59.076784
6.376615,69.010164,11.846460,89.598718,13.762364,59.076784,13.762364,59.076784
6.376615,69.010164,12.291971,89.084600,13.762364,59.076784,13.762364,59.076784
6.376615,69.010164,12.735437,88.555151,13.762364,59.076784,13.762364,59.076784
6.376615,69.010164,13.176523,88.010837,13.762364,59.076784,13.762364,59.076784
6.376615,69.010164,13.614911,87.452134,13.762364,59.076784,13.762364,59.076784
6.376615,69.010164,14.050299,86.879525,13.762364,59.076784,13.762364,59.076784
6.376615,69.010164,14.482400,86.293497,13.762364,59.076784,13.762364,59.076784
6.376615,69.010164,14.910940,85.694542,13.762364,59.076784,13.762364,59.076784
6.376615,69.010164,15.335663,85.083160,13.762364,59.076784,13.762364,59.076784
