29.984791,60.015209,29.984791,60.015209,31.372918,70.343693,31.372918,70.343693
31.993892,60.956532,31.993892,60.956532,28.022571,71.135912,28.022571,71.135912
34.020866,61.871298,34.020866,61.871298,24.689087,71.876076,24.689087,71.876076
36.065252,62.760422,36.065252,62.760422,21.372488,72.564980,21.372488,72.564980
38.126626,63.624735,38.126626,63.624735,18.072875,73.203313,18.072875,73.203313
40.204603,64.464993,40.204603,64.464993,14.790426,73.791673,14.790426,73.791673
42.298824,65.281885,42.298824,65.281885,11.525382,74.330577,11.525382,74.330577
44.408960,66.076040,44.408960,66.076040,8.278047,74.820469,8.278047,74.820469
46.534706,66.848032,46.534706,66.848032,5.048779,75.261732,5.048779,75.261732
48.675775,67.598388,48.675775,67.598388,1.837988,75.654691,1.837988,75.654691
50.831902,68.327590,50.831902,68.327590,-1.353872,75.999622,-1.353872,75.999622
53.002837,69.036079,53.002837,69.036079,-4.526304,76.296758,-4.526304,76.296758
55.188346,69.724261,55.188346,69.724261,-7.678777,76.546289,-7.678777,76.546289
57.388207,70.392509,57.388207,70.392509,-10.810724,76.748370,-10.810724,76.748370
59.602210,71.041164,59.602210,71.041164,-13.921552,76.903124,-13.921552,76.903124
61.830154,71.670540,61.830154,71.670540,-17.010640,77.010640,-17.010640,77.010640
61.830154,71.670540,61.830154,71.670540,-17.010640,77.010640,-17.010640,77.010640
61.830154,71.670540,61.830154,71.670540,-17.010640,77.010640,-20.656906,81.362926
61.830154,71.670540,61.830154,71.670540,-17.010640,77.010640,-24.261875,85.440959
61.830154,71.670540,61.830154,71.670540,-17.010640,77.010640,-27.846335,89.272104
61.830154,71.670540,61.830154,71.670540,-17.010640,77.010640,-31.427406,92.875876
61.830154,71.670540,61.830154,71.670540,-17.010640,77.010640,-30.793060,99.448522
61.830154,71.670540,61.830154,71.670540,-17.010640,77.010640,-29.228299,105.219962
61.830154,71.670540,61.830154,71.670540,-17.010640,77.010640,-26.687421,110.197934
61.830154,71.670540,61.830154,71.670540,-17.010640,77.010640,-23.128932,114.354326
61.830154,71.670540,61.830154,71.670540,-17.010640,77.010640,-13.966747,103.089985
61.830154,71.670540,61.830154,71.670540,-17.010640,77.010640,-11.403077,99.656593
61.830154,71.670540,61.830154,71.670540,-17.010640,77.010640,-10.123507,97.899495
61.830154,71.670540,61.830154,71.670540,-17.010640,77.010640,-10.123507,97.899495
61.830154,71.670540,52.157620,85.901111,-17.010640,77.010640,-10.123507,97.899495
61.830154,71.670540,42.861093,98.162631,-17.010640,77.010640,-10.123507,97.899495
61.830154,71.670540,33.439781,109.020341,-17.010640,77.010640,-10.123507,97.899495
61.830154,71.670540,23.465438,118.703903,-17.010640,77.010640,-10.123507,97.899495
61.830154,71.670540,20.527569,111.826764,-17.010640,77.010640,-10.123507,97.899495
61.830154,71.670540,19.264258,103.821964,-17.010640,77.010640,-10.123507,97.899495
61.830154,71.670540,19.482027,94.680301,-17.010640,77.010640,-10.123507,97.899495
61.830154,71.670540,21.075826,84.253455,-17.010640,77.010640,-10.123507,97.899495
61.830154,71.670540,30.963727,75.073019,-17.010640,77.010640,-10.123507,97.899495
61.830154,71.670540,33.861870,72.049132,-17.010640,77.010640,-10.123507,97.899495
61.830154,71.670540,35.328644,70.461172,-17.010640,77.010640,-10.123507,97.899495
61.830154,71.670540,35.328644,70.461172,-17.010640,77.010640,-10.123507,97.899495
61.830154,71.670540,35.328644,70.461172,-20.656906,81.362926,-10.123507,97.899495
61.830154,71.670540,35.328644,70.461172,-24.261875,85.440959,-10.123507,97.899495
61.830154,71.670540,35.328644,70.461172,-27.846335,89.272104,-10.123507,97.899495
61.830154,71.670540,35.328644,70.461172,-31.427406,92.875876,-10.123507,97.899495
61.830154,71.670540,35.328644,70.461172,-30.793060,99.448522,-10.123507,97.899495
61.830154,71.670540,35.328644,70.461172,-29.228299,105.219962,-10.123507,97.899495
